transaction_id,customer_id,date,total_items,unique_items,total_sales,discounted_sales,browsing_duration,number_of_clicks,age,gender,region,marital_status,education,household_income,loyalty_card,loyalty_points,month,transaction_status
TRID_74720,CID_7062,2020-02-24,4,2,14.72,4.36,3.63,7,72,Male,Suburban,Married,Post-Graduate,21500.0,Yes,11.0,February,True
TRID_7816,CID_6705,2020-02-20,7,3,24.32,7.34,5.68,11,57,Male,Rural,Married,High School,11500.0,No,0.0,February,False
TRID_21568,CID_13790,2020-03-12,3,3,9.04,6.14,2.24,5,46,Female,Suburban,Divorced,Post-Graduate,28500.0,No,0.0,March,True
TRID_78672,CID_8302,2020-02-10,5,3,17.92,7.2,8.06,15,71,Male,Suburban,Single,Graduate,67000.0,Yes,2.0,February,False
TRID_8997,CID_8169,2020-02-25,5,3,7.76,6.25,4.53,9,76,Female,Rural,Single,Post-Graduate,67500.0,No,0.0,February,False
TRID_84157,CID_10864,2020-02-24,4,3,17.6,6.18,5.74,12,51,Male,Suburban,Civil partnered,Graduate,36000.0,Yes,6.0,February,False
TRID_63562,CID_10972,2020-01-19,6,2,8.8,4.92,5.63,11,35,Female,Suburban,Married,Graduate,76500.0,No,0.0,January,True
TRID_5388,CID_7418,2020-01-06,13,5,12.96,11.29,3.63,7,32,Male,Suburban,Divorced,unknown,19000.0,Yes,40.0,January,True
TRID_4456,CID_13120,2020-01-29,5,3,6.64,6.46,4.65,10,24,Male,Urban,Married,Post-Graduate,21000.0,No,0.0,January,True
TRID_91933,CID_11548,2020-03-02,12,4,10.88,9.32,6.93,14,20,Male,Suburban,Single,unknown,39500.0,No,0.0,March,True
TRID_60319,CID_6387,2020-02-02,4,4,11.6,8.31,7.04,15,76,Male,Suburban,Married,Graduate,7000.0,No,0.0,February,True
TRID_35615,CID_7973,2020-03-16,8,2,14.72,5.26,4.83,10,37,Female,Rural,Widowed,Post-Graduate,70500.0,Yes,0.0,March,False
TRID_17236,CID_13493,2020-03-29,7,3,15.44,7.94,4.59,8,69,Male,Suburban,Divorced,Graduate,71000.0,No,0.0,March,True
TRID_11454,CID_14632,2020-03-08,11,3,16.88,7.74,1.58,4,32,Female,Suburban,Civil partnered,Post-Graduate,55500.0,No,0.0,March,True
TRID_42049,CID_9110,2020-01-28,6,3,19.2,7.8,6.47,13,40,Female,Urban,Divorced,Graduate,59500.0,No,0.0,January,True
TRID_70003,CID_9321,2020-01-18,4,2,9.76,5.02,6.01,14,74,Male,Rural,Divorced,Graduate,30500.0,No,0.0,January,True
TRID_37592,CID_8999,2020-03-21,5,3,20.4,7.42,6.0,11,28,Female,Urban,Married,Graduate,16000.0,Yes,39.0,March,True
TRID_50311,CID_11716,2020-02-25,5,4,13.6,8.3,8.85,17,42,Female,Suburban,Married,Graduate,40500.0,Yes,41.0,February,True
TRID_66585,CID_9694,2020-03-13,9,4,8.56,8.17,5.92,11,22,Male,Suburban,Divorced,Post-Graduate,25000.0,No,0.0,March,True
TRID_47449,CID_5953,2020-02-08,6,3,12.88,7.63,4.99,11,64,Female,Suburban,Married,Post-Graduate,33000.0,No,0.0,February,True
TRID_30312,CID_8769,2020-02-16,8,3,6.8,6.52,3.8,8,40,Female,Suburban,Civil partnered,Graduate,77500.0,No,0.0,February,False
TRID_57503,CID_13727,2020-02-02,3,3,26.56,6.73,4.86,11,74,Male,Rural,Divorced,Graduate,51000.0,Yes,10.0,February,True
TRID_59824,CID_10114,2020-02-06,9,3,9.12,7.58,5.77,13,71,Male,Urban,Single,Graduate,42000.0,No,0.0,February,False
TRID_84557,CID_10330,2020-02-29,12,3,8.24,7.43,5.66,11,55,Male,Urban,Married,Graduate,36500.0,No,0.0,February,True
TRID_92995,CID_7415,2020-03-30,8,2,15.6,5.93,6.09,12,52,Male,Rural,Divorced,Graduate,29000.0,No,0.0,March,True
TRID_44598,CID_9069,2020-01-27,5,2,18.32,4.58,4.39,9,61,Male,Rural,Single,Graduate,53000.0,No,0.0,January,True
TRID_72249,CID_9174,2020-03-13,6,4,20.0,9.43,4.1,9,19,Male,Suburban,Divorced,High School,51500.0,No,0.0,March,False
TRID_81358,CID_7258,2020-03-26,6,3,8.48,7.24,4.88,10,49,Male,Urban,Married,Graduate,23000.0,Yes,5.0,March,True
TRID_7428,CID_11201,2020-01-25,10,4,12.0,8.69,5.22,11,46,Female,Rural,Single,High School,48000.0,Yes,2.0,January,True
TRID_29418,CID_13882,2020-03-12,7,4,10.0,8.52,4.83,10,62,Male,Urban,Divorced,Graduate,81500.0,No,0.0,March,True
TRID_13696,CID_10765,2020-03-09,5,3,17.76,6.13,5.95,12,34,Female,Rural,Married,Graduate,44500.0,Yes,9.0,March,True
TRID_54116,CID_14847,2020-03-05,2,2,7.44,4.62,4.91,10,28,Female,Urban,Divorced,Post-Graduate,34500.0,No,0.0,March,True
TRID_99891,CID_7060,2020-01-21,6,3,8.32,7.19,6.24,12,24,Male,Suburban,Married,High School,21500.0,Yes,4.0,January,False
TRID_873,CID_7060,2020-03-28,5,4,19.52,8.56,6.47,12,24,Male,Suburban,Married,High School,21500.0,Yes,4.0,March,False
TRID_47811,CID_6744,2020-01-02,3,3,7.12,7.1,8.85,17,59,Male,Rural,Married,Graduate,38500.0,Yes,15.0,January,True
TRID_40955,CID_8016,2020-03-21,2,2,12.16,5.59,7.3,14,74,Male,Rural,Divorced,Graduate,44500.0,Yes,2.0,March,True
TRID_70359,CID_12137,2020-03-13,5,4,30.88,9.23,5.7,11,26,Female,Suburban,Married,Graduate,55500.0,Yes,23.0,March,True
TRID_25226,CID_12509,2020-02-14,5,4,11.76,8.17,4.34,9,57,Male,Suburban,Divorced,Graduate,9000.0,No,0.0,February,False
TRID_69066,CID_11180,2020-03-04,6,3,40.56,7.62,3.63,8,53,Female,Urban,Divorced,High School,37500.0,No,0.0,March,True
TRID_15585,CID_13246,2020-01-09,2,2,16.64,4.88,3.95,10,74,Male,Urban,Single,High School,21000.0,Yes,7.0,January,False
TRID_73888,CID_7120,2020-01-31,4,4,24.48,8.85,4.72,11,52,Female,Urban,Civil partnered,Post-Graduate,81500.0,Yes,16.0,January,True
TRID_17517,CID_9313,2020-03-17,14,4,21.76,8.61,2.26,5,53,Male,Urban,Single,Post-Graduate,61500.0,Yes,13.0,March,True
TRID_2965,CID_7731,2020-03-02,4,4,18.0,8.69,6.56,14,25,Female,Urban,Divorced,Graduate,18000.0,Yes,0.0,March,True
TRID_2876,CID_7731,2020-01-23,2,2,13.52,4.08,9.06,18,25,Female,Urban,Divorced,Graduate,18000.0,Yes,0.0,January,True
TRID_45938,CID_13649,2020-02-22,5,3,8.88,7.21,8.11,16,23,Male,Suburban,Divorced,High School,43500.0,Yes,3.0,February,False
TRID_23640,CID_13649,2020-01-03,6,5,13.6,10.54,7.4,15,23,Male,Suburban,Divorced,High School,43500.0,Yes,3.0,January,False
TRID_905,CID_12775,2020-01-23,9,2,22.4,5.98,6.73,15,60,Female,Suburban,Divorced,Graduate,34500.0,Yes,26.0,January,True
TRID_11702,CID_10079,2020-02-16,5,4,13.76,8.06,8.64,17,74,Male,Suburban,Married,Post-Graduate,6000.0,No,0.0,February,True
TRID_25078,CID_14501,2020-02-27,3,2,7.84,5.93,7.71,15,18,Male,Suburban,Married,Graduate,38000.0,No,0.0,February,True
TRID_29057,CID_6706,2020-02-17,3,3,8.08,7.2,6.17,14,65,Male,Suburban,Divorced,Graduate,24000.0,No,0.0,February,False
TRID_3924,CID_13616,2020-02-07,2,2,6.0,5.11,4.57,9,73,Male,Suburban,Single,Post-Graduate,15500.0,No,0.0,February,False
TRID_57560,CID_8631,2020-01-16,6,5,21.68,10.89,6.43,14,21,Female,Suburban,Single,Graduate,58000.0,Yes,20.0,January,True
TRID_12102,CID_13914,2020-01-29,5,3,18.64,6.03,7.79,16,36,Female,Rural,Single,Post-Graduate,26500.0,No,0.0,January,True
TRID_42228,CID_5795,2020-01-15,12,4,8.64,8.1,6.99,15,58,Male,Urban,Married,High School,42000.0,Yes,14.0,January,True
TRID_81848,CID_5795,2020-03-17,9,3,9.6,7.61,6.74,12,58,Male,Urban,Married,High School,42000.0,Yes,14.0,March,False
TRID_64576,CID_14520,2020-01-06,5,3,7.12,7.09,5.46,11,77,Male,Suburban,Divorced,High School,8000.0,No,0.0,January,False
TRID_84589,CID_5806,2020-02-12,7,4,21.2,8.1,4.51,9,21,Female,Urban,Married,Post-Graduate,85000.0,Yes,9.0,February,True
TRID_92552,CID_13814,2020-03-26,19,2,20.08,5.83,2.28,6,57,Male,Suburban,Married,High School,71000.0,Yes,5.0,March,True
TRID_27917,CID_6672,2020-01-08,4,2,12.4,4.8,2.67,7,77,Female,Suburban,Married,Graduate,40500.0,No,0.0,January,True
TRID_26697,CID_9108,2020-01-05,2,2,15.04,4.1,7.03,13,23,Male,Suburban,Married,Graduate,37500.0,Yes,29.0,January,True
TRID_71505,CID_12926,2020-03-16,3,2,7.52,5.93,6.66,14,54,Female,Suburban,Married,unknown,78000.0,Yes,14.0,March,True
TRID_73557,CID_13317,2020-03-02,6,2,14.24,4.97,2.4,6,42,Female,Rural,Single,unknown,73000.0,Yes,25.0,March,True
TRID_95969,CID_5046,2020-03-31,3,2,24.4,5.97,4.64,11,71,Female,Suburban,Married,Post-Graduate,71000.0,No,0.0,March,True
TRID_39098,CID_5046,2020-03-30,8,3,7.12,6.71,4.41,9,71,Female,Suburban,Married,Post-Graduate,71000.0,No,0.0,March,True
TRID_15928,CID_6314,2020-01-21,4,0,21.04,1.7,7.6,15,75,Male,Suburban,Widowed,Post-Graduate,84500.0,Yes,18.0,January,False
TRID_63084,CID_5314,2020-01-02,2,2,22.64,4.35,5.4,11,58,Male,Suburban,Married,Graduate,89500.0,No,0.0,January,True
TRID_17001,CID_11051,2020-01-01,5,3,7.68,7.08,5.49,11,71,Male,Urban,Single,High School,11500.0,Yes,0.0,January,False
TRID_92340,CID_11051,2020-02-16,4,2,8.64,5.78,4.77,11,71,Male,Urban,Single,High School,11500.0,Yes,0.0,February,False
TRID_32751,CID_11051,2020-01-11,3,3,8.48,6.12,7.64,15,71,Male,Urban,Single,High School,11500.0,Yes,0.0,January,False
TRID_8914,CID_5943,2020-02-12,8,3,21.76,6.9,6.46,13,36,Male,Suburban,Single,High School,44000.0,No,0.0,February,False
TRID_71651,CID_6429,2020-01-26,7,3,13.52,7.42,7.77,15,21,Female,Rural,Divorced,High School,54000.0,Yes,15.0,January,False
TRID_66950,CID_6429,2020-02-03,4,2,11.76,4.56,3.33,7,21,Female,Rural,Divorced,High School,54000.0,Yes,15.0,February,False
TRID_66000,CID_12299,2020-01-25,12,4,16.8,9.48,5.67,10,57,Female,Suburban,Married,Graduate,39000.0,Yes,5.0,January,True
TRID_45178,CID_12299,2020-03-18,3,3,8.96,7.43,5.74,11,57,Female,Suburban,Married,Graduate,39000.0,Yes,5.0,March,True
TRID_54797,CID_9669,2020-01-10,2,1,11.28,3.27,5.74,12,57,Male,Suburban,Married,Post-Graduate,74000.0,No,0.0,January,True
TRID_35610,CID_9669,2020-02-27,7,3,8.56,7.53,4.06,9,57,Male,Suburban,Married,Post-Graduate,74000.0,No,0.0,February,True
TRID_72091,CID_8057,2020-02-04,4,3,10.48,6.94,4.31,8,75,Male,Rural,Married,High School,42000.0,Yes,15.0,February,False
TRID_22661,CID_12884,2020-03-25,7,3,13.04,7.71,7.89,14,45,Female,Urban,Married,Graduate,7500.0,No,0.0,March,True
TRID_75891,CID_5475,2020-03-18,5,3,18.0,6.65,5.87,10,53,Female,Suburban,Married,Graduate,78000.0,Yes,24.0,March,True
TRID_70721,CID_12233,2020-03-31,6,2,15.68,5.86,8.32,15,47,Male,Suburban,Married,Graduate,32500.0,Yes,20.0,March,True
TRID_78612,CID_10294,2020-03-06,7,2,9.92,4.64,5.87,12,76,Female,Rural,Married,High School,65500.0,No,0.0,March,False
TRID_6615,CID_10454,2020-03-12,8,3,7.92,6.01,4.18,10,36,Male,Suburban,Widowed,Graduate,22500.0,Yes,14.0,March,False
TRID_21897,CID_10454,2020-03-28,10,3,9.84,6.86,5.65,11,36,Male,Suburban,Widowed,Graduate,22500.0,Yes,14.0,March,True
TRID_7071,CID_11934,2020-02-06,8,2,14.0,5.79,7.1,14,44,Male,Suburban,Married,Graduate,22500.0,Yes,43.0,February,True
TRID_32334,CID_9729,2020-03-06,3,0,15.68,1.51,8.54,16,58,Female,Suburban,Divorced,High School,44500.0,No,0.0,March,False
TRID_85660,CID_5352,2020-03-27,3,3,13.76,7.77,9.17,16,35,Male,Rural,Married,Graduate,75500.0,No,0.0,March,True
TRID_2995,CID_7370,2020-01-26,5,2,28.56,5.83,4.13,10,27,Male,Suburban,Widowed,unknown,11500.0,Yes,36.0,January,True
TRID_996,CID_13696,2020-02-07,2,2,7.68,5.65,4.17,9,45,Female,Urban,Married,Post-Graduate,39500.0,Yes,27.0,February,True
TRID_66020,CID_7142,2020-01-07,9,1,13.28,3.44,8.36,17,76,Female,Urban,Married,High School,27500.0,Yes,12.0,January,False
TRID_39557,CID_8026,2020-02-04,6,1,12.16,3.96,4.75,10,54,Male,Rural,Married,Graduate,22500.0,No,0.0,February,True
TRID_95675,CID_14663,2020-02-02,5,3,12.64,6.96,8.33,16,47,Male,Suburban,Widowed,Graduate,12000.0,Yes,11.0,February,False
TRID_9955,CID_9293,2020-02-18,15,3,17.76,6.22,7.61,16,26,Female,Suburban,Married,Graduate,78000.0,Yes,16.0,February,True
TRID_93300,CID_9105,2020-03-24,2,2,14.24,4.29,2.71,5,64,Male,Urban,Divorced,Graduate,86500.0,Yes,44.0,March,True
TRID_81851,CID_8516,2020-02-19,3,1,6.8,3.0,6.16,11,63,Female,Rural,Married,Graduate,45000.0,Yes,15.0,February,True
TRID_77454,CID_8516,2020-01-27,2,2,11.76,5.17,3.7,7,63,Female,Rural,Married,Graduate,45000.0,Yes,15.0,January,True
TRID_13971,CID_9243,2020-01-19,9,3,14.72,7.69,6.73,13,73,Female,Urban,Divorced,Post-Graduate,72000.0,No,0.0,January,True
TRID_72111,CID_14283,2020-03-20,3,3,10.64,7.97,5.75,10,59,Male,Suburban,Divorced,Graduate,42000.0,Yes,4.0,March,True
TRID_95379,CID_6794,2020-02-26,4,3,7.68,6.73,5.74,11,68,Female,Urban,Civil partnered,Graduate,59000.0,Yes,32.0,February,False
TRID_42002,CID_14670,2020-03-23,8,3,22.72,7.6,4.51,10,38,Male,Urban,Married,Graduate,64000.0,Yes,22.0,March,True
TRID_28931,CID_14670,2020-02-18,14,5,20.64,11.08,4.71,10,38,Male,Urban,Married,Graduate,64000.0,Yes,22.0,February,True
TRID_77498,CID_11957,2020-01-02,4,4,11.92,9.65,2.44,4,65,Female,Suburban,Single,Graduate,18500.0,Yes,14.0,January,True
TRID_17995,CID_6129,2020-03-09,5,3,16.96,7.88,4.1,9,21,Male,Suburban,Divorced,High School,40500.0,No,0.0,March,False
TRID_19831,CID_9131,2020-03-24,7,4,9.36,8.6,6.76,14,30,Female,Urban,Married,Graduate,8000.0,Yes,8.0,March,True
TRID_54403,CID_6765,2020-02-21,5,2,24.16,5.81,5.36,12,67,Male,Urban,Divorced,Graduate,19000.0,Yes,4.0,February,False
TRID_42856,CID_6765,2020-01-17,5,3,8.8,7.77,6.6,13,67,Male,Urban,Divorced,Graduate,19000.0,Yes,4.0,January,True
TRID_64211,CID_14239,2020-02-02,4,3,7.92,6.71,7.16,13,54,Female,Suburban,Single,Graduate,24000.0,No,0.0,February,False
TRID_8564,CID_7384,2020-01-25,6,5,14.4,10.17,5.67,12,60,Female,Rural,Divorced,Post-Graduate,49500.0,Yes,9.0,January,True
TRID_55515,CID_8814,2020-02-09,5,5,10.8,10.53,5.8,12,73,Female,Suburban,Married,Graduate,72000.0,No,0.0,February,True
TRID_71482,CID_9418,2020-02-11,4,2,6.48,4.6,5.6,14,67,Male,Rural,Married,Post-Graduate,6500.0,No,0.0,February,True
TRID_14019,CID_9418,2020-02-21,5,5,14.56,11.14,3.19,6,67,Male,Rural,Married,Post-Graduate,6500.0,No,0.0,February,True
TRID_27293,CID_13563,2020-02-13,6,3,7.44,6.72,6.13,13,57,Male,Rural,Single,unknown,6500.0,Yes,21.0,February,False
TRID_25257,CID_10825,2020-03-28,2,2,8.16,5.54,6.83,14,29,Male,Suburban,Widowed,Graduate,52000.0,Yes,2.0,March,False
TRID_11590,CID_6182,2020-01-23,5,3,9.36,6.9,5.24,10,61,Female,Suburban,Widowed,Graduate,8500.0,Yes,14.0,January,False
TRID_32042,CID_6182,2020-03-07,6,3,22.24,6.1,2.64,6,61,Female,Suburban,Widowed,Graduate,8500.0,Yes,14.0,March,False
TRID_85745,CID_7722,2020-02-10,3,3,7.44,7.15,5.89,11,41,Female,Suburban,Divorced,Graduate,89000.0,No,0.0,February,False
TRID_49509,CID_14497,2020-03-10,7,3,35.04,7.38,6.13,11,71,Female,Rural,Married,High School,19000.0,No,0.0,March,True
TRID_2009,CID_14162,2020-03-13,6,4,12.4,9.12,4.86,9,60,Female,Suburban,Divorced,Graduate,39500.0,Yes,10.0,March,True
TRID_68212,CID_14162,2020-01-13,9,2,13.28,4.94,6.36,13,60,Female,Suburban,Divorced,Graduate,39500.0,Yes,10.0,January,True
TRID_16458,CID_11461,2020-01-18,4,2,19.12,5.97,3.31,6,77,Female,Suburban,Divorced,Post-Graduate,14500.0,No,0.0,January,True
TRID_89669,CID_13164,2020-01-29,8,7,16.32,15.59,4.82,9,43,Male,Suburban,Married,Graduate,44000.0,No,0.0,January,True
TRID_99753,CID_7379,2020-01-21,2,2,13.52,5.19,4.5,10,35,Female,Urban,Divorced,High School,21000.0,Yes,12.0,January,False
TRID_69518,CID_14993,2020-02-27,8,3,15.52,7.78,8.04,14,77,Male,Urban,Married,unknown,26000.0,No,0.0,February,True
TRID_65180,CID_6731,2020-01-18,5,3,13.92,6.74,5.56,11,77,Male,Rural,Widowed,unknown,51000.0,No,0.0,January,False
TRID_75751,CID_6731,2020-02-02,9,3,23.36,7.1,6.13,13,77,Male,Rural,Widowed,unknown,51000.0,No,0.0,February,False
TRID_13027,CID_13653,2020-01-29,2,2,25.2,5.03,8.1,17,44,Male,Suburban,Married,unknown,15500.0,Yes,32.0,January,True
TRID_51810,CID_9136,2020-02-13,3,3,7.44,6.89,5.56,13,28,Female,Suburban,Single,High School,13500.0,No,0.0,February,False
TRID_45951,CID_8691,2020-02-26,4,2,5.52,5.03,8.41,16,64,Female,Suburban,Divorced,High School,7500.0,No,0.0,February,False
TRID_97367,CID_8691,2020-02-16,5,2,13.6,5.97,7.35,15,64,Female,Suburban,Divorced,High School,7500.0,No,0.0,February,False
TRID_67025,CID_8658,2020-03-02,4,3,11.68,7.19,3.21,7,72,Male,Suburban,Married,Graduate,17500.0,Yes,9.0,March,True
TRID_97026,CID_12547,2020-02-12,4,2,20.4,5.99,2.96,6,55,Male,Urban,Divorced,Graduate,33000.0,Yes,15.0,February,False
TRID_53461,CID_9781,2020-03-17,3,3,10.88,6.43,4.0,10,46,Female,Rural,Married,High School,82000.0,No,0.0,March,False
TRID_77240,CID_9781,2020-02-05,3,2,18.32,4.97,6.95,11,46,Female,Rural,Married,High School,82000.0,No,0.0,February,False
TRID_29118,CID_13046,2020-01-23,2,2,6.64,4.31,7.53,14,69,Female,Urban,Divorced,Graduate,83000.0,Yes,25.0,January,True
TRID_89664,CID_12899,2020-02-28,9,4,17.12,9.03,1.48,4,69,Female,Rural,Married,Graduate,55000.0,No,0.0,February,True
TRID_92631,CID_12183,2020-01-19,2,2,13.92,4.83,4.9,10,77,Male,Rural,Single,High School,25000.0,No,0.0,January,False
TRID_69071,CID_8513,2020-01-29,6,4,21.92,9.39,5.32,12,76,Female,Suburban,Civil partnered,Graduate,32000.0,Yes,15.0,January,True
TRID_59287,CID_5925,2020-02-23,4,2,18.96,5.88,6.71,13,38,Male,Rural,Divorced,High School,20000.0,No,0.0,February,False
TRID_50906,CID_10954,2020-02-05,5,3,19.36,7.19,6.17,13,24,Female,Urban,Single,Graduate,27500.0,No,0.0,February,False
TRID_3154,CID_14065,2020-03-13,3,3,12.24,7.78,5.61,11,54,Male,Urban,Married,Graduate,19000.0,No,0.0,March,True
TRID_96756,CID_5041,2020-03-12,5,3,13.28,7.04,6.16,11,62,Male,Suburban,Civil partnered,High School,37500.0,No,0.0,March,False
TRID_11245,CID_5041,2020-03-25,4,3,8.96,7.73,4.82,9,62,Male,Suburban,Civil partnered,High School,37500.0,No,0.0,March,False
TRID_92330,CID_12949,2020-01-02,4,2,7.12,4.89,4.58,8,66,Male,Urban,Single,Graduate,42000.0,No,0.0,January,True
TRID_90970,CID_7530,2020-03-30,2,2,14.4,4.56,3.52,7,45,Male,Suburban,Divorced,Post-Graduate,87500.0,No,0.0,March,True
TRID_95220,CID_14916,2020-01-01,4,2,17.52,4.32,8.56,16,21,Female,Suburban,Married,Graduate,19000.0,Yes,7.0,January,True
TRID_38167,CID_6995,2020-03-30,3,0,10.72,1.84,6.34,11,32,Female,Rural,Married,Graduate,66500.0,Yes,28.0,March,True
TRID_63655,CID_13148,2020-03-02,3,3,14.32,7.23,6.28,14,46,Male,Rural,Married,unknown,63000.0,No,0.0,March,True
TRID_28563,CID_13148,2020-01-24,4,2,11.12,5.97,5.58,12,46,Male,Rural,Married,unknown,63000.0,No,0.0,January,True
TRID_51606,CID_12154,2020-01-29,3,2,7.92,4.89,5.15,11,22,Female,Urban,Widowed,Post-Graduate,65000.0,No,0.0,January,False
TRID_63151,CID_10921,2020-02-21,3,2,7.04,5.56,6.79,13,47,Male,Suburban,Married,High School,20500.0,Yes,36.0,February,False
TRID_9100,CID_6347,2020-02-24,7,4,23.12,8.17,7.7,15,57,Male,Urban,Single,High School,58000.0,Yes,33.0,February,False
TRID_53351,CID_6347,2020-01-30,4,4,9.36,8.34,5.57,12,57,Male,Urban,Single,High School,58000.0,Yes,33.0,January,False
TRID_14112,CID_7252,2020-01-30,5,3,7.44,7.27,5.75,12,21,Male,Urban,Divorced,unknown,7500.0,Yes,17.0,January,True
TRID_88365,CID_9888,2020-01-31,4,3,8.48,7.24,7.61,16,38,Male,Suburban,Divorced,Graduate,45000.0,No,0.0,January,True
TRID_35660,CID_8791,2020-02-03,5,4,9.12,9.03,6.29,13,73,Male,Suburban,Divorced,Graduate,60000.0,No,0.0,February,False
TRID_84933,CID_14279,2020-03-12,3,3,9.84,6.22,8.45,16,19,Female,Urban,Married,High School,79500.0,No,0.0,March,False
TRID_31203,CID_6821,2020-02-15,9,3,9.84,6.99,3.01,7,52,Female,Suburban,Married,Graduate,36500.0,Yes,7.0,February,True
TRID_78373,CID_11803,2020-01-15,3,2,9.76,4.12,4.37,8,41,Male,Suburban,Divorced,Post-Graduate,71500.0,Yes,27.0,January,True
TRID_63032,CID_11803,2020-01-11,4,4,14.08,8.45,5.8,12,41,Male,Suburban,Divorced,Post-Graduate,71500.0,Yes,27.0,January,True
TRID_58444,CID_14251,2020-01-21,5,4,9.28,8.28,1.93,4,58,Male,Suburban,Widowed,Graduate,60000.0,No,0.0,January,False
TRID_86881,CID_10934,2020-01-15,2,1,8.4,3.97,7.32,13,66,Male,Rural,Widowed,Post-Graduate,27000.0,Yes,5.0,January,False
TRID_35827,CID_10934,2020-03-27,3,3,32.64,6.02,5.06,10,66,Male,Rural,Widowed,Post-Graduate,27000.0,Yes,5.0,March,True
TRID_55714,CID_8973,2020-01-04,7,3,11.12,7.24,5.1,11,59,Female,Suburban,Married,Graduate,71000.0,Yes,16.0,January,True
TRID_98636,CID_10526,2020-03-21,4,2,7.36,5.97,6.04,10,36,Female,Rural,Divorced,High School,12500.0,Yes,11.0,March,False
TRID_25383,CID_10413,2020-03-01,3,2,9.92,5.61,4.75,11,21,Male,Suburban,Divorced,unknown,17500.0,No,0.0,March,True
TRID_89202,CID_14447,2020-03-16,8,4,17.76,8.27,9.71,19,61,Male,Rural,Married,Graduate,32500.0,No,0.0,March,True
TRID_20972,CID_13670,2020-03-15,6,3,9.76,7.57,5.86,10,31,Female,Urban,Married,Post-Graduate,67000.0,Yes,27.0,March,True
TRID_4603,CID_11717,2020-02-22,3,3,8.08,6.01,4.1,8,37,Male,Urban,Married,Graduate,77500.0,No,0.0,February,True
TRID_14068,CID_14313,2020-01-18,2,2,14.0,4.68,2.37,6,48,Female,Rural,Divorced,Graduate,65000.0,Yes,18.0,January,True
TRID_23917,CID_14313,2020-01-27,3,3,23.04,7.15,2.94,8,48,Female,Rural,Divorced,Graduate,65000.0,Yes,18.0,January,True
TRID_55343,CID_5973,2020-01-10,5,2,12.8,4.84,4.0,8,48,Female,Suburban,Civil partnered,Graduate,29500.0,No,0.0,January,True
TRID_28176,CID_8543,2020-02-16,3,2,6.8,5.48,3.52,7,63,Female,Rural,Married,Graduate,26500.0,Yes,1.0,February,True
TRID_40975,CID_8543,2020-01-20,18,2,15.52,5.2,7.6,14,63,Female,Rural,Married,Graduate,26500.0,Yes,1.0,January,True
TRID_38529,CID_7442,2020-02-24,4,3,14.4,6.86,5.64,11,38,Female,Suburban,Married,Post-Graduate,32500.0,Yes,33.0,February,True
TRID_59335,CID_6647,2020-01-05,5,3,11.04,7.2,6.04,13,35,Male,Rural,Divorced,Post-Graduate,37000.0,Yes,25.0,January,True
TRID_25268,CID_11190,2020-03-13,6,2,11.12,5.09,6.6,12,39,Female,Urban,Married,Graduate,8000.0,Yes,14.0,March,True
TRID_60010,CID_8765,2020-02-24,12,3,11.84,6.9,5.86,12,32,Female,Urban,Divorced,Graduate,54000.0,No,0.0,February,True
TRID_38654,CID_11304,2020-01-02,5,5,20.32,10.96,5.3,12,50,Male,Urban,Married,High School,26000.0,Yes,23.0,January,False
TRID_92106,CID_11304,2020-02-03,4,3,28.72,6.86,5.72,11,50,Male,Urban,Married,High School,26000.0,Yes,23.0,February,True
TRID_12583,CID_8078,2020-01-30,11,3,16.24,6.72,3.64,7,37,Female,Suburban,Married,unknown,17500.0,No,0.0,January,True
TRID_2267,CID_10952,2020-02-13,4,3,16.48,6.55,3.92,9,18,Male,Rural,Single,Graduate,6000.0,No,0.0,February,False
TRID_99654,CID_9832,2020-03-06,4,3,10.32,7.45,6.24,13,22,Male,Rural,Divorced,Graduate,69500.0,Yes,8.0,March,True
TRID_72095,CID_5219,2020-01-09,9,3,21.04,6.91,7.18,15,62,Female,Urban,Single,High School,17500.0,Yes,0.0,January,False
TRID_58520,CID_8194,2020-03-07,5,2,8.8,5.62,5.99,12,45,Female,Rural,Married,High School,49500.0,Yes,20.0,March,False
TRID_68438,CID_12505,2020-03-24,7,3,13.6,7.39,6.3,12,73,Male,Rural,Divorced,Graduate,59500.0,Yes,20.0,March,True
TRID_34529,CID_6686,2020-01-30,5,5,12.56,10.53,2.95,7,27,Male,Rural,Single,unknown,85500.0,No,0.0,January,True
TRID_94207,CID_14715,2020-03-21,5,3,10.24,7.46,7.03,14,36,Male,Rural,Divorced,Post-Graduate,40500.0,No,0.0,March,True
TRID_96501,CID_7614,2020-01-19,15,5,16.32,11.91,4.41,8,28,Female,Suburban,Widowed,Graduate,16500.0,No,0.0,January,True
TRID_93429,CID_10057,2020-01-14,7,4,16.88,9.7,9.18,18,58,Female,Suburban,Married,Post-Graduate,30500.0,No,0.0,January,True
TRID_51594,CID_10878,2020-03-17,4,3,14.96,7.01,5.51,11,34,Male,Rural,Single,Graduate,29500.0,No,0.0,March,True
TRID_41620,CID_10878,2020-02-12,5,1,11.36,2.82,9.04,17,34,Male,Rural,Single,Graduate,29500.0,No,0.0,February,False
TRID_4916,CID_11071,2020-02-02,16,2,13.2,4.95,5.27,10,63,Female,Urban,Married,Graduate,38000.0,No,0.0,February,True
