Customer ID,Age,Gender,Region,Marital Status,Education,Household Income,Loyalty Card,Loyalty Points
CID_7843,60,Female,Suburban,Married,High School,6000.0,1,15
CID_10766,66,Female,Urban,Divorced,Post-Graduate,36500.0,0,NA
CID_10225,25,Male,Rural,Married,Graduate,31000.0,0,NA
CID_10454,36,Male,Suburban,Widowed,Graduate,22500.0,1,14
CID_9949,39,Male,Urban,Single,Post-Graduate,32000.0,1,39
CID_8038,41,Female,Rural,Married,NA,80000.0,1,27
CID_10051,52,Male,Rural,Married,Graduate,18000.0,0,NA
CID_6421,26,Female,Suburban,Divorced,High School,23500.0,0,NA
CID_7738,72,Male,Rural,Single,Graduate,72000.0,0,NA
CID_8706,23,Male,Suburban,Single,NA,45500.0,0,NA
CID_13322,75,Female,Suburban,Widowed,Post-Graduate,79000.0,1,1
CID_13213,65,Male,Rural,Married,Graduate,20000.0,0,NA
CID_5741,30,Male,Urban,Divorced,High School,24500.0,1,13
CID_10466,67,Female,Urban,Civil partnered,Graduate,73000.0,1,19
CID_5692,21,Female,Urban,Married,Graduate,7500.0,0,NA
CID_13410,77,Male,Suburban,Single,Graduate,51000.0,0,NA
CID_6572,71,Male,Suburban,Divorced,Post-Graduate,74500.0,0,NA
CID_5577,74,Male,Rural,Married,NA,47500.0,1,31
CID_9021,37,Female,Rural,Single,NA,53500.0,0,NA
CID_7352,30,Male,Rural,Married,Post-Graduate,87000.0,0,NA
CID_13790,46,Female,Suburban,Divorced,Post-Graduate,28500.0,0,NA
CID_6686,27,Male,Rural,Single,NA,85500.0,0,NA
CID_7764,26,Female,Urban,Divorced,Post-Graduate,57500.0,1,16
CID_10435,46,Male,Suburban,Married,High School,35500.0,0,NA
CID_5533,75,Male,Suburban,Civil partnered,High School,9500.0,0,NA
CID_6949,73,Female,Suburban,Civil partnered,Graduate,32500.0,1,18
CID_6204,26,Female,Suburban,Married,Graduate,15000.0,1,17
CID_13069,21,Female,Suburban,Single,NA,61500.0,0,NA
CID_12760,26,Female,Suburban,Divorced,High School,35000.0,0,NA
CID_6948,32,Male,Urban,Married,NA,57500.0,1,18
CID_10463,54,Female,Rural,Single,Post-Graduate,74000.0,1,20
CID_14028,30,Female,Rural,Widowed,Post-Graduate,26000.0,0,NA
CID_11242,48,Male,Suburban,Single,High School,21500.0,0,NA
CID_11067,29,Male,Urban,Married,Graduate,22500.0,1,40
CID_11518,53,Female,Suburban,Married,Graduate,80000.0,1,18
CID_5411,65,Female,Urban,Married,Graduate,23500.0,1,32
CID_8728,50,Female,Suburban,Single,Graduate,36500.0,1,20
CID_14055,53,Male,Suburban,Divorced,Graduate,54500.0,0,NA
CID_10944,76,Female,Urban,Married,Graduate,27500.0,1,21
CID_9017,75,Male,Rural,Married,High School,31000.0,0,NA
CID_12784,54,Female,Suburban,Widowed,Graduate,46500.0,0,NA
CID_6050,34,Female,Suburban,Divorced,Graduate,9500.0,0,NA
CID_6928,76,Female,Rural,Married,Graduate,9500.0,0,NA
CID_8965,36,Female,Urban,Married,Graduate,10000.0,0,NA
CID_10142,22,Female,Suburban,Civil partnered,High School,20500.0,1,5
CID_9359,37,Male,Suburban,Married,Graduate,36000.0,0,NA
CID_14869,42,Female,Rural,Married,Post-Graduate,41000.0,0,NA
CID_6529,31,Male,Suburban,Divorced,Graduate,41000.0,0,NA
CID_10099,38,Male,Suburban,Married,Post-Graduate,9000.0,1,25
CID_10860,71,Female,Urban,Civil partnered,High School,54500.0,0,NA
CID_8631,21,Female,Suburban,Single,Graduate,58000.0,1,20
CID_12845,26,Female,Suburban,Married,Post-Graduate,39500.0,0,NA
CID_11169,77,Male,Rural,Single,Graduate,80000.0,1,17
CID_13239,26,Female,Suburban,Married,NA,76000.0,1,8
CID_9852,21,Female,Suburban,Single,High School,64500.0,1,29
CID_5496,46,Male,Suburban,Married,Post-Graduate,35000.0,1,4
CID_8592,68,Female,Suburban,Married,Graduate,56500.0,1,34
CID_7530,45,Male,Suburban,Divorced,Post-Graduate,87500.0,0,NA
CID_10934,66,Male,Rural,Widowed,Post-Graduate,27000.0,1,5
CID_8422,71,Male,Rural,Married,Post-Graduate,20500.0,1,3
CID_9791,44,Male,Suburban,Divorced,Graduate,44500.0,0,NA
CID_6781,37,Female,Suburban,Married,Graduate,67000.0,1,13
CID_5667,35,Male,Suburban,Married,Graduate,87000.0,0,NA
CID_13235,76,Male,Rural,Single,Graduate,32000.0,0,NA
CID_14012,28,Female,Urban,Single,Graduate,56000.0,0,NA
CID_14142,36,Female,Suburban,Married,Graduate,7000.0,1,15
CID_8368,39,Female,Suburban,Widowed,Graduate,76000.0,0,NA
CID_13365,60,Male,Suburban,Married,Graduate,38500.0,1,37
CID_10249,26,Male,Suburban,Divorced,Graduate,67500.0,1,23
CID_5004,49,Female,Suburban,Divorced,Graduate,11000.0,0,NA
CID_11601,58,Female,Urban,Civil partnered,High School,18500.0,1,17
CID_12139,32,Male,Urban,Married,High School,36500.0,0,NA
CID_13406,18,Female,Urban,Single,Graduate,89000.0,0,NA
CID_11517,38,Male,Suburban,Divorced,Graduate,52500.0,0,NA
CID_12024,67,Female,Suburban,Civil partnered,Graduate,25500.0,1,7
CID_7572,57,Male,Suburban,Widowed,Graduate,57500.0,1,31
CID_5994,67,Male,Urban,Married,Graduate,68500.0,1,13
CID_10750,36,Male,Suburban,Civil partnered,Post-Graduate,74000.0,1,33
CID_5424,73,Female,Suburban,Divorced,Graduate,52500.0,1,36
CID_5519,41,Male,Suburban,Widowed,Graduate,48500.0,0,NA
CID_9533,34,Male,Suburban,Civil partnered,Post-Graduate,63500.0,0,NA
CID_7128,61,Male,Urban,Single,Graduate,20500.0,1,37
CID_8500,59,Male,Suburban,Married,Post-Graduate,86000.0,1,41
CID_12922,32,Female,Suburban,Divorced,Post-Graduate,45000.0,0,NA
CID_14239,54,Female,Suburban,Single,Graduate,24000.0,0,NA
CID_13036,41,Male,Suburban,Single,Graduate,33500.0,0,NA
CID_10791,76,Female,Suburban,Divorced,Graduate,54000.0,0,NA
CID_6332,32,Male,Urban,Civil partnered,Graduate,52500.0,0,NA
CID_6703,36,Male,Urban,Single,Graduate,80500.0,0,NA
CID_10319,45,Female,Suburban,Widowed,NA,60000.0,1,44
CID_14148,37,Female,Urban,Single,Graduate,26500.0,1,34
CID_8476,68,Female,Suburban,Single,Graduate,25500.0,1,18
CID_9940,30,Male,Suburban,Civil partnered,High School,87500.0,0,NA
CID_14309,71,Male,Suburban,Single,Post-Graduate,15000.0,0,NA
CID_14402,39,Female,Suburban,Widowed,Graduate,76500.0,1,50
CID_8925,63,Female,Urban,Married,Graduate,24500.0,1,6
CID_11272,25,Male,Rural,Married,High School,88000.0,0,NA
CID_13934,57,Male,Suburban,Single,Graduate,18500.0,0,NA
CID_8803,25,Female,Suburban,Divorced,High School,60000.0,0,NA
CID_13892,28,Female,Suburban,Married,Graduate,52000.0,0,NA
CID_6917,23,Female,Suburban,Divorced,High School,19500.0,0,NA
CID_8241,71,Male,Urban,Single,Graduate,76000.0,0,NA
CID_7896,25,Female,Urban,Single,Graduate,66000.0,0,NA
CID_7900,76,Female,Suburban,Married,NA,66500.0,0,NA
CID_5437,52,Male,Suburban,Married,Graduate,23500.0,1,39
CID_7125,65,Male,Rural,Single,Graduate,33500.0,0,NA
CID_5388,46,Female,Urban,Married,Graduate,43000.0,0,NA
CID_8650,66,Male,Rural,Married,Graduate,20500.0,1,36
CID_11889,24,Female,Suburban,Divorced,Graduate,57000.0,0,NA
CID_13664,44,Male,Suburban,Single,Post-Graduate,12500.0,1,23
CID_8114,73,Male,Urban,Civil partnered,Graduate,32500.0,0,NA
CID_11166,61,Male,Suburban,Single,Graduate,13000.0,1,20
CID_5456,60,Female,Suburban,Married,Graduate,50000.0,0,NA
CID_13177,57,Female,Urban,Civil partnered,High School,32000.0,1,13
CID_5881,48,Male,Rural,Divorced,High School,85000.0,0,NA
CID_14777,26,Female,Suburban,Widowed,Graduate,5500.0,1,15
CID_12013,25,Female,Suburban,Divorced,Graduate,82500.0,0,NA
CID_12471,33,Female,Suburban,Single,Graduate,13000.0,0,NA
CID_14449,50,Male,Urban,Civil partnered,High School,83500.0,0,NA
CID_8570,77,Male,Suburban,Married,High School,57000.0,1,31
CID_14129,28,Male,Suburban,Divorced,High School,35000.0,1,13
CID_9818,40,Female,Urban,Civil partnered,Graduate,7500.0,0,NA
CID_10344,65,Female,Suburban,Divorced,High School,8000.0,0,NA
CID_12502,21,Female,Suburban,Divorced,High School,42000.0,1,50
CID_5783,77,Female,Urban,Divorced,Graduate,83500.0,1,21
CID_9027,62,Male,Urban,Civil partnered,Graduate,33000.0,1,9
CID_7898,30,Female,Rural,Single,High School,83500.0,1,7
CID_13607,22,Male,Suburban,Married,High School,23500.0,1,2
CID_13484,48,Male,Rural,Single,High School,16000.0,0,NA
CID_13241,35,Female,Suburban,Married,Graduate,49500.0,0,NA
CID_9823,21,Female,Suburban,Married,Graduate,87500.0,1,48
CID_5029,54,Female,Urban,Married,Graduate,43000.0,0,NA
CID_6211,23,Female,Suburban,Divorced,Post-Graduate,56500.0,0,NA
CID_6897,41,Male,Suburban,Married,Graduate,52500.0,1,6
CID_9247,29,Female,Rural,Married,High School,25000.0,0,NA
CID_12694,48,Male,Suburban,Divorced,High School,88000.0,1,5
CID_8209,30,Male,Suburban,Single,Post-Graduate,62500.0,1,8
CID_10568,49,Male,Suburban,Married,Graduate,69000.0,1,14
CID_10300,70,Female,Suburban,Married,Graduate,32500.0,1,11
CID_6776,66,Male,Suburban,Widowed,High School,41000.0,1,10
CID_7368,65,Female,Suburban,Married,Graduate,46500.0,1,8
CID_13099,33,Female,Rural,Single,Graduate,42500.0,0,NA
CID_9951,46,Female,Suburban,Married,High School,25000.0,1,14
CID_7372,20,Male,Urban,Married,NA,57500.0,0,NA
CID_5276,68,Male,Rural,Married,Graduate,51000.0,1,3
CID_7998,70,Female,Urban,Divorced,Graduate,10000.0,0,NA
CID_14584,69,Male,Suburban,Divorced,High School,52000.0,0,NA
CID_14550,66,Male,Suburban,Divorced,NA,57000.0,0,NA
CID_14946,57,Male,Rural,Civil partnered,High School,66000.0,1,12
CID_8234,76,Female,Suburban,Single,NA,56500.0,0,NA
CID_10786,59,Female,Urban,Single,Graduate,84500.0,1,15
CID_14594,30,Male,Rural,Single,Graduate,53500.0,0,NA
CID_8238,21,Female,Suburban,Widowed,High School,70500.0,1,25
CID_10603,60,Female,Rural,Married,Graduate,55500.0,0,NA
CID_5737,31,Female,Suburban,Married,Graduate,56500.0,0,NA
CID_10723,52,Female,Suburban,Civil partnered,Graduate,47000.0,1,6
CID_11353,56,Male,Suburban,Civil partnered,Graduate,14000.0,1,7
CID_10203,68,Female,Suburban,Married,NA,66500.0,1,9
CID_14338,22,Male,Suburban,Divorced,Graduate,85500.0,0,NA
CID_7611,41,Female,Suburban,Civil partnered,Graduate,17500.0,0,NA
CID_10503,53,Male,Suburban,Civil partnered,High School,45000.0,1,10
CID_13553,52,Male,Suburban,Widowed,High School,81500.0,0,NA
CID_10309,61,Female,Suburban,Single,NA,45500.0,1,8
CID_14173,43,Male,Rural,Single,Post-Graduate,82000.0,1,13
CID_8351,68,Male,Suburban,Widowed,Post-Graduate,75000.0,1,14
CID_12314,67,Male,Urban,Divorced,Post-Graduate,37500.0,1,9
CID_14039,64,Male,Rural,Married,Graduate,50000.0,0,NA
CID_12631,25,Female,Urban,Married,Graduate,76500.0,0,NA
CID_10450,77,Male,Suburban,Divorced,NA,35500.0,1,2
CID_10990,42,Male,Urban,Widowed,Graduate,18000.0,1,1
CID_7736,24,Male,Rural,Married,Graduate,19500.0,0,NA
CID_10639,57,Male,Suburban,Married,High School,19000.0,1,8
CID_14273,19,Female,Suburban,Civil partnered,Graduate,44500.0,1,18
CID_6378,69,Female,Suburban,Widowed,Graduate,47500.0,1,27
CID_10965,19,Female,Suburban,Single,Post-Graduate,31000.0,0,NA
CID_5091,36,Male,Urban,Married,Post-Graduate,87500.0,1,6
CID_7489,49,Female,Suburban,Divorced,Post-Graduate,16000.0,0,NA
CID_13178,65,Female,Suburban,Divorced,Graduate,42000.0,1,26
CID_14663,47,Male,Suburban,Widowed,Graduate,12000.0,1,11
CID_11896,34,Female,Urban,Single,Post-Graduate,78500.0,1,10
CID_14234,36,Female,Suburban,Civil partnered,High School,35500.0,0,NA
CID_10767,49,Male,Suburban,Single,NA,49500.0,0,NA
CID_13442,59,Male,Suburban,Married,NA,78500.0,0,NA
CID_7323,19,Female,Suburban,Married,High School,81000.0,0,NA
CID_6636,76,Female,Urban,Single,Post-Graduate,52000.0,0,NA
CID_13243,19,Female,Suburban,Married,High School,67500.0,0,NA
CID_14451,34,Female,Suburban,Widowed,Graduate,63500.0,1,12
CID_12188,57,Female,Rural,Married,Post-Graduate,17500.0,0,NA
CID_11515,24,Male,Rural,Married,High School,67000.0,1,3
CID_11460,54,Female,Suburban,Married,Graduate,57500.0,1,24
CID_8818,73,Male,Suburban,Divorced,Graduate,71000.0,1,18
CID_9535,42,Female,Urban,Single,High School,12000.0,1,29
CID_6681,61,Male,Urban,Married,Graduate,25500.0,1,13
CID_12976,50,Male,Rural,Single,Graduate,38500.0,0,NA
CID_13707,73,Male,Suburban,Single,Graduate,49500.0,1,16
CID_5423,26,Female,Urban,Married,High School,35000.0,1,14
CID_9487,71,Female,Suburban,Civil partnered,Graduate,70000.0,0,NA
CID_7263,49,Male,Suburban,Married,Graduate,14500.0,1,13
CID_6344,58,Male,Suburban,Divorced,Graduate,41500.0,1,33
CID_8704,34,Male,Suburban,Widowed,Graduate,18000.0,1,18
CID_6701,33,Female,Urban,Widowed,Post-Graduate,67500.0,0,NA
CID_13944,37,Male,Urban,Married,Graduate,17000.0,1,15
CID_14298,72,Male,Urban,Widowed,Graduate,32500.0,1,16
CID_9285,18,Female,Suburban,Single,Graduate,88000.0,0,NA
CID_6941,46,Female,Rural,Married,Graduate,72000.0,1,5
CID_12160,19,Female,Rural,Divorced,High School,21000.0,0,NA
CID_11591,67,Female,Suburban,Single,Graduate,9500.0,0,NA
CID_11055,67,Female,Suburban,Married,NA,40000.0,0,NA
CID_6182,61,Female,Suburban,Widowed,Graduate,8500.0,1,14
CID_6404,56,Male,Suburban,Divorced,Graduate,83000.0,0,NA
CID_7257,41,Male,Suburban,Married,Graduate,65500.0,0,NA
CID_13884,22,Male,Urban,Married,Graduate,26000.0,1,25
CID_7453,48,Male,Urban,Married,Graduate,77500.0,1,12
CID_8022,64,Male,Urban,Divorced,High School,53000.0,0,NA
CID_14785,47,Male,Suburban,Married,High School,64000.0,1,2
CID_7434,37,Male,Rural,Divorced,Graduate,40000.0,0,NA
CID_8486,69,Female,Suburban,Married,Post-Graduate,40000.0,1,15
CID_13077,19,Male,Suburban,Married,Graduate,27500.0,1,32
CID_9835,36,Male,Suburban,Married,High School,10000.0,1,1
CID_6500,36,Female,Urban,Civil partnered,Graduate,50000.0,0,NA
CID_14771,19,Male,Rural,Married,Graduate,9000.0,0,NA
CID_6032,59,Male,Rural,Single,High School,28500.0,0,NA
CID_5353,22,Male,Urban,Married,High School,88500.0,1,19
CID_8710,64,Female,Suburban,Civil partnered,Graduate,54500.0,1,26
CID_8107,67,Male,Urban,Divorced,Graduate,65500.0,0,NA
CID_14861,24,Female,Suburban,Married,High School,88000.0,0,NA
CID_8973,59,Female,Suburban,Married,Graduate,71000.0,1,16
CID_10295,40,Male,Suburban,Divorced,NA,14000.0,1,11
CID_14024,28,Female,Suburban,Single,Graduate,37000.0,0,NA
CID_8017,66,Female,Urban,Married,High School,49500.0,1,12
CID_5204,28,Male,Suburban,Married,Post-Graduate,79000.0,1,15
CID_8104,35,Male,Rural,Civil partnered,Post-Graduate,46000.0,0,NA
CID_13913,54,Male,Rural,Married,Graduate,51000.0,1,28
CID_10216,54,Male,Rural,Married,High School,81000.0,0,NA
CID_8522,40,Female,Suburban,Widowed,Graduate,71500.0,0,NA
CID_12901,58,Male,Suburban,Married,High School,47500.0,1,16
CID_12185,56,Male,Suburban,Civil partnered,Graduate,48500.0,0,NA
CID_13073,26,Male,Rural,Married,Graduate,88500.0,0,NA
CID_14520,77,Male,Suburban,Divorced,High School,8000.0,0,NA
CID_10725,35,Male,Rural,Divorced,Graduate,43000.0,1,8
CID_11852,50,Female,Suburban,Single,High School,68500.0,0,NA
CID_10623,37,Male,Suburban,Divorced,Post-Graduate,22500.0,0,NA
CID_9316,49,Female,Urban,Civil partnered,Graduate,68500.0,0,NA
CID_14993,77,Male,Urban,Married,NA,26000.0,0,NA
CID_6426,26,Male,Urban,Single,Post-Graduate,68000.0,0,NA
CID_10171,55,Female,Urban,Married,Graduate,13500.0,0,NA
CID_12741,72,Female,Urban,Married,Graduate,41000.0,1,15
CID_11268,34,Female,Suburban,Civil partnered,Graduate,23500.0,1,37
CID_9266,58,Female,Urban,Married,Post-Graduate,82500.0,0,NA
CID_12432,73,Female,Suburban,Married,NA,21500.0,0,NA
CID_6903,44,Male,Urban,Civil partnered,Graduate,39500.0,0,NA
CID_7456,53,Female,Suburban,Married,Post-Graduate,42000.0,1,5
CID_14877,60,Male,Suburban,Married,Graduate,13000.0,1,15
CID_10519,37,Male,Suburban,Married,Graduate,58500.0,0,NA
CID_9918,64,Female,Suburban,Single,High School,58000.0,1,8
CID_7647,20,Male,Urban,Married,Graduate,45500.0,0,NA
CID_11213,34,Male,Suburban,Widowed,Graduate,48500.0,1,18
CID_9984,55,Male,Suburban,Married,Post-Graduate,85000.0,1,15
CID_10005,62,Male,Rural,Civil partnered,Post-Graduate,42500.0,1,35
CID_13317,42,Female,Rural,Single,NA,73000.0,1,25
CID_8552,52,Male,Rural,Married,High School,52500.0,0,NA
CID_7370,27,Male,Suburban,Widowed,NA,11500.0,1,36
CID_11084,37,Female,Suburban,Single,High School,69000.0,0,NA
CID_10043,72,Male,Suburban,Single,High School,81000.0,1,15
CID_5394,24,Male,Rural,Single,Graduate,52500.0,0,NA
CID_9988,70,Female,Urban,Married,Graduate,38500.0,0,NA
CID_13368,51,Female,Rural,Married,High School,39000.0,1,9
CID_9472,36,Female,Suburban,Married,Graduate,39000.0,0,NA
CID_13230,64,Male,Suburban,Married,Graduate,36500.0,0,NA
CID_7245,54,Female,Suburban,Married,High School,48000.0,0,NA
CID_5080,71,Female,Suburban,Married,High School,41000.0,1,27
CID_9086,70,Female,Rural,Civil partnered,Post-Graduate,13500.0,0,NA
CID_13791,63,Female,Urban,Married,High School,41000.0,0,NA
CID_10484,32,Female,Urban,Married,Graduate,28000.0,0,NA
CID_12138,58,Female,Suburban,Married,Graduate,22500.0,0,NA
CID_9935,58,Male,Suburban,Married,Graduate,56000.0,0,NA
CID_7957,27,Female,Suburban,Single,High School,69500.0,1,32
CID_8551,72,Female,Suburban,Divorced,NA,60000.0,1,18
CID_9874,76,Female,Suburban,Married,Graduate,39500.0,0,NA
CID_14606,36,Male,Rural,Widowed,NA,56000.0,1,31
CID_7781,56,Female,Suburban,Divorced,Post-Graduate,8000.0,1,1
CID_10636,67,Female,Suburban,Married,Graduate,11000.0,0,NA
CID_13781,61,Female,Urban,Married,High School,6500.0,1,9
CID_5031,38,Female,Rural,Married,Graduate,58500.0,0,NA
CID_11536,27,Female,Rural,Single,Graduate,46000.0,1,23
CID_8268,24,Female,Suburban,Married,Graduate,61500.0,1,45
CID_14685,77,Female,Rural,Single,Graduate,54000.0,1,7
CID_5497,34,Male,Suburban,Civil partnered,Graduate,36500.0,1,11
CID_5014,38,Male,Urban,Married,Graduate,40000.0,1,43
CID_14913,66,Female,Urban,Widowed,Graduate,45000.0,1,15
CID_12287,46,Female,Rural,Civil partnered,High School,37500.0,0,NA
CID_10758,18,Male,Rural,Single,Graduate,28000.0,0,NA
CID_9103,42,Female,Suburban,Married,Graduate,11000.0,0,NA
CID_14791,55,Male,Rural,Divorced,Graduate,56000.0,1,10
CID_7681,77,Male,Suburban,Married,High School,63500.0,1,21
CID_8791,73,Male,Suburban,Divorced,Graduate,60000.0,0,NA
CID_10007,69,Female,Urban,Divorced,Graduate,13000.0,0,NA
CID_6105,32,Female,Urban,Widowed,Graduate,61000.0,0,NA
CID_7002,73,Male,Urban,Single,Graduate,45000.0,0,NA
CID_12630,46,Male,Rural,Married,High School,20500.0,1,7
CID_11124,42,Male,Rural,Single,Graduate,51000.0,0,NA
CID_14119,69,Female,Suburban,Married,Graduate,65500.0,1,10
CID_12183,77,Male,Rural,Single,High School,25000.0,0,NA
CID_14905,34,Female,Suburban,Widowed,High School,46000.0,0,NA
CID_5930,77,Female,Rural,Widowed,Graduate,73500.0,0,NA
CID_5997,49,Male,Urban,Married,Graduate,20500.0,1,15
CID_6405,44,Female,Suburban,Single,High School,15000.0,0,NA
CID_12740,64,Female,Rural,Married,NA,63500.0,1,22
CID_8813,20,Male,Suburban,Civil partnered,High School,69500.0,1,24
CID_11414,42,Female,Suburban,Single,High School,79000.0,1,23
CID_7338,44,Female,Suburban,Civil partnered,Post-Graduate,77000.0,1,7
CID_13492,20,Female,Suburban,Married,High School,47500.0,1,29
CID_9212,23,Female,Suburban,Married,Graduate,84000.0,1,22
CID_12744,59,Male,Rural,Married,High School,34500.0,0,NA
CID_10274,21,Male,Suburban,Married,Post-Graduate,42500.0,1,45
CID_14774,65,Male,Suburban,Married,Graduate,21000.0,0,NA
CID_10041,20,Male,Suburban,Single,Post-Graduate,56000.0,1,8
CID_11176,72,Female,Rural,Married,Graduate,40000.0,0,NA
CID_9769,71,Male,Suburban,Widowed,Graduate,61000.0,0,NA
CID_9817,60,Female,Urban,Civil partnered,Graduate,73000.0,0,NA
CID_5506,20,Male,Suburban,Single,NA,29000.0,1,24
CID_14724,40,Male,Suburban,Single,Graduate,35000.0,0,NA
CID_6911,68,Male,Rural,Married,Graduate,43500.0,0,NA
CID_7651,54,Male,Suburban,Divorced,Graduate,25500.0,1,6
CID_10221,60,Female,Suburban,Divorced,Graduate,72000.0,1,10
CID_7324,69,Female,Suburban,Married,Graduate,38000.0,1,33
CID_9776,42,Male,Suburban,Single,Graduate,15500.0,0,NA
CID_5164,45,Male,Suburban,Single,Graduate,9500.0,1,2
CID_13601,29,Male,Suburban,Widowed,Graduate,85000.0,0,NA
CID_14770,61,Male,Rural,Married,High School,63000.0,0,NA
CID_9477,24,Male,Suburban,Married,Graduate,8500.0,1,28
CID_7343,74,Female,Suburban,Married,High School,69500.0,0,NA
CID_8155,41,Female,Urban,Divorced,Graduate,49000.0,0,NA
CID_9682,69,Female,Rural,Single,High School,38500.0,1,7
CID_11485,29,Male,Rural,Married,NA,39000.0,0,NA
CID_6585,51,Female,Urban,Single,High School,71000.0,1,9
CID_7169,63,Female,Suburban,Married,Graduate,36500.0,0,NA
CID_14115,66,Male,Suburban,Widowed,Graduate,37500.0,0,NA
CID_5036,35,Female,Urban,Divorced,High School,63000.0,1,9
CID_14847,28,Female,Urban,Divorced,Post-Graduate,34500.0,0,NA
CID_6416,22,Male,Suburban,Married,Graduate,18500.0,1,0
CID_10665,20,Male,Suburban,Married,Graduate,54000.0,1,16
CID_5371,43,Female,Suburban,Divorced,Graduate,17500.0,0,NA
CID_12389,35,Female,Urban,Married,High School,74000.0,0,NA
CID_9440,40,Male,Rural,Civil partnered,Graduate,38500.0,0,NA
CID_9322,20,Male,Urban,Married,Graduate,18500.0,0,NA
CID_5860,61,Male,Rural,Married,Graduate,83000.0,1,9
CID_11541,48,Male,Suburban,Married,Post-Graduate,31000.0,1,1
CID_9739,75,Male,Suburban,Married,High School,51500.0,0,NA
CID_10158,46,Female,Suburban,Single,Graduate,42000.0,0,NA
CID_13254,23,Male,Suburban,Widowed,Graduate,42000.0,0,NA
CID_13336,58,Male,Suburban,Divorced,Graduate,50000.0,1,2
CID_9750,56,Male,Suburban,Married,High School,72500.0,1,16
CID_6814,55,Male,Suburban,Married,NA,9500.0,0,NA
CID_5712,70,Male,Suburban,Widowed,NA,41000.0,1,37
CID_11068,39,Female,Rural,Married,High School,35500.0,0,NA
CID_7810,57,Male,Urban,Married,High School,50000.0,1,0
CID_14336,22,Female,Suburban,Married,High School,18500.0,1,14
CID_5231,77,Male,Suburban,Widowed,Post-Graduate,69000.0,0,NA
CID_6217,56,Female,Urban,Divorced,Graduate,47000.0,1,22
CID_6611,75,Female,Rural,Married,Graduate,7000.0,0,NA
CID_9860,60,Male,Suburban,Married,High School,67000.0,0,NA
CID_7749,37,Female,Suburban,Married,Graduate,29500.0,1,18
CID_9018,51,Female,Suburban,Single,NA,32000.0,0,NA
CID_14137,63,Female,Rural,Married,Graduate,85500.0,0,NA
CID_10765,34,Female,Rural,Married,Graduate,44500.0,1,9
CID_13618,29,Male,Suburban,Single,Graduate,8000.0,0,NA
CID_6947,61,Female,Urban,Divorced,High School,58000.0,0,NA
CID_13151,18,Female,Rural,Married,Graduate,19000.0,1,21
CID_7339,31,Female,Suburban,Single,High School,38000.0,0,NA
CID_11930,27,Male,Rural,Single,Post-Graduate,34000.0,0,NA
CID_12830,53,Male,Suburban,Divorced,NA,73000.0,0,NA
CID_8750,70,Male,Rural,Divorced,Graduate,28500.0,1,36
CID_5943,36,Male,Suburban,Single,High School,44000.0,0,NA
CID_12483,65,Female,Rural,Married,NA,20000.0,1,13
CID_9412,69,Male,Suburban,Married,Post-Graduate,48000.0,0,NA
CID_12926,54,Female,Suburban,Married,NA,78000.0,1,14
CID_11178,31,Male,Suburban,Married,Post-Graduate,85500.0,1,17
CID_13179,23,Female,Urban,Divorced,Graduate,84000.0,0,NA
CID_12882,41,Female,Urban,Married,High School,75000.0,0,NA
CID_8992,56,Female,Suburban,Married,High School,46500.0,0,NA
CID_13745,30,Female,Suburban,Divorced,Graduate,59000.0,1,29
CID_12463,75,Male,Suburban,Single,Graduate,27500.0,1,0
CID_14064,42,Female,Rural,Divorced,NA,22500.0,0,NA
CID_6038,40,Female,Suburban,Single,Graduate,39500.0,0,NA
CID_9108,23,Male,Suburban,Married,Graduate,37500.0,1,29
CID_6685,24,Female,Suburban,Single,NA,12500.0,1,32
CID_12051,66,Male,Suburban,Married,Graduate,83000.0,1,40
CID_13832,67,Male,Urban,Married,High School,47000.0,1,22
CID_7897,64,Female,Urban,Single,High School,89000.0,1,2
CID_6815,25,Male,Suburban,Civil partnered,Graduate,89500.0,1,36
CID_11858,61,Female,Suburban,Divorced,Graduate,81000.0,0,NA
CID_8313,40,Female,Rural,Widowed,Graduate,22000.0,1,8
CID_10819,45,Female,Suburban,Married,Graduate,13500.0,0,NA
CID_10416,35,Female,Suburban,Single,Post-Graduate,73500.0,0,NA
CID_10699,52,Female,Suburban,Single,High School,50000.0,0,NA
CID_10226,26,Female,Suburban,Single,Graduate,41500.0,1,17
CID_14632,32,Female,Suburban,Civil partnered,Post-Graduate,55500.0,0,NA
CID_11386,33,Female,Suburban,Married,Graduate,78000.0,0,NA
CID_11615,73,Female,Suburban,Married,Graduate,82000.0,0,NA
CID_7884,23,Female,Suburban,Married,High School,68000.0,0,NA
CID_11066,26,Male,Suburban,Divorced,Graduate,34500.0,1,18
CID_9566,57,Male,Rural,Divorced,NA,49500.0,1,22
CID_6143,41,Female,Suburban,Married,High School,83000.0,0,NA
CID_12908,56,Male,Rural,Married,Graduate,81500.0,1,19
CID_10373,56,Male,Urban,Married,High School,76500.0,1,11
CID_5125,19,Male,Urban,Single,Graduate,53000.0,1,22
CID_12872,69,Female,Suburban,Widowed,High School,85000.0,1,9
CID_10100,52,Female,Suburban,Divorced,Graduate,41500.0,1,14
CID_8124,59,Female,Rural,Married,Graduate,62000.0,0,NA
CID_13643,39,Male,Suburban,Married,High School,81500.0,0,NA
CID_7062,72,Male,Suburban,Married,Post-Graduate,21500.0,1,11
CID_7084,50,Male,Rural,Single,High School,76000.0,0,NA
